relative_path,class_name,label,group_id,split
data/raw/brain_ct/Brain_Data_Organised/Normal/113 (12).jpg,Normal,0,Normal_113,train
data/raw/brain_ct/Brain_Data_Organised/Normal/113 (13).jpg,Normal,0,Normal_113,train
data/raw/brain_ct/Brain_Data_Organised/Normal/113 (14).jpg,Normal,0,Normal_113,train
data/raw/brain_ct/Brain_Data_Organised/Normal/113 (15).jpg,Normal,0,Normal_113,train
data/raw/brain_ct/Brain_Data_Organised/Normal/113 (16).jpg,Normal,0,Normal_113,train
data/raw/brain_ct/Brain_Data_Organised/Normal/113 (17).jpg,Normal,0,Normal_113,train
data/raw/brain_ct/Brain_Data_Organised/Normal/113 (18).jpg,Normal,0,Normal_113,train
data/raw/brain_ct/Brain_Data_Organised/Normal/113 (19).jpg,Normal,0,Normal_113,train
data/raw/brain_ct/Brain_Data_Organised/Normal/113 (20).jpg,Normal,0,Normal_113,train
data/raw/brain_ct/Brain_Data_Organised/Normal/113 (21).jpg,Normal,0,Normal_113,train
data/raw/brain_ct/Brain_Data_Organised/Normal/113 (22).jpg,Normal,0,Normal_113,train
data/raw/brain_ct/Brain_Data_Organised/Normal/113 (23).jpg,Normal,0,Normal_113,train
data/raw/brain_ct/Brain_Data_Organised/Normal/113 (24).jpg,Normal,0,Normal_113,train
data/raw/brain_ct/Brain_Data_Organised/Normal/113 (25).jpg,Normal,0,Normal_113,train
data/raw/brain_ct/Brain_Data_Organised/Normal/113 (26).jpg,Normal,0,Normal_113,train
data/raw/brain_ct/Brain_Data_Organised/Normal/113 (27).jpg,Normal,0,Normal_113,train
data/raw/brain_ct/Brain_Data_Organised/Normal/113 (28).jpg,Normal,0,Normal_113,train
data/raw/brain_ct/Brain_Data_Organised/Normal/115 (1).jpg,Normal,0,Normal_115,train
data/raw/brain_ct/Brain_Data_Organised/Normal/115 (2).jpg,Normal,0,Normal_115,train
data/raw/brain_ct/Brain_Data_Organised/Normal/115 (3).jpg,Normal,0,Normal_115,train
data/raw/brain_ct/Brain_Data_Organised/Normal/115 (4).jpg,Normal,0,Normal_115,train
data/raw/brain_ct/Brain_Data_Organised/Normal/115 (5).jpg,Normal,0,Normal_115,train
data/raw/brain_ct/Brain_Data_Organised/Normal/115 (6).jpg,Normal,0,Normal_115,train
data/raw/brain_ct/Brain_Data_Organised/Normal/115 (7).jpg,Normal,0,Normal_115,train
data/raw/brain_ct/Brain_Data_Organised/Normal/115 (8).jpg,Normal,0,Normal_115,train
data/raw/brain_ct/Brain_Data_Organised/Normal/115 (9).jpg,Normal,0,Normal_115,train
data/raw/brain_ct/Brain_Data_Organised/Normal/115 (10).jpg,Normal,0,Normal_115,train
data/raw/brain_ct/Brain_Data_Organised/Normal/115 (11).jpg,Normal,0,Normal_115,train
data/raw/brain_ct/Brain_Data_Organised/Normal/115 (12).jpg,Normal,0,Normal_115,train
data/raw/brain_ct/Brain_Data_Organised/Normal/115 (13).jpg,Normal,0,Normal_115,train
data/raw/brain_ct/Brain_Data_Organised/Normal/115 (14).jpg,Normal,0,Normal_115,train
data/raw/brain_ct/Brain_Data_Organised/Normal/115 (15).jpg,Normal,0,Normal_115,train
data/raw/brain_ct/Brain_Data_Organised/Normal/115 (16).jpg,Normal,0,Normal_115,train
data/raw/brain_ct/Brain_Data_Organised/Normal/115 (17).jpg,Normal,0,Normal_115,train
data/raw/brain_ct/Brain_Data_Organised/Normal/115 (18).jpg,Normal,0,Normal_115,train
data/raw/brain_ct/Brain_Data_Organised/Normal/115 (19).jpg,Normal,0,Normal_115,train
data/raw/brain_ct/Brain_Data_Organised/Normal/115 (20).jpg,Normal,0,Normal_115,train
data/raw/brain_ct/Brain_Data_Organised/Normal/115 (21).jpg,Normal,0,Normal_115,train
data/raw/brain_ct/Brain_Data_Organised/Normal/115 (22).jpg,Normal,0,Normal_115,train
data/raw/brain_ct/Brain_Data_Organised/Normal/115 (23).jpg,Normal,0,Normal_115,train
data/raw/brain_ct/Brain_Data_Organised/Normal/115 (24).jpg,Normal,0,Normal_115,train
data/raw/brain_ct/Brain_Data_Organised/Normal/115 (25).jpg,Normal,0,Normal_115,train
data/raw/brain_ct/Brain_Data_Organised/Normal/115 (26).jpg,Normal,0,Normal_115,train
data/raw/brain_ct/Brain_Data_Organised/Normal/115 (27).jpg,Normal,0,Normal_115,train
data/raw/brain_ct/Brain_Data_Organised/Normal/115 (28).jpg,Normal,0,Normal_115,train
data/raw/brain_ct/Brain_Data_Organised/Normal/115 (29).jpg,Normal,0,Normal_115,train
data/raw/brain_ct/Brain_Data_Organised/Normal/115 (30).jpg,Normal,0,Normal_115,train
data/raw/brain_ct/Brain_Data_Organised/Normal/115 (31).jpg,Normal,0,Normal_115,train
data/raw/brain_ct/Brain_Data_Organised/Normal/115 (32).jpg,Normal,0,Normal_115,train
data/raw/brain_ct/Brain_Data_Organised/Normal/116 (1).jpg,Normal,0,Normal_116,train
data/raw/brain_ct/Brain_Data_Organised/Normal/116 (2).jpg,Normal,0,Normal_116,train
data/raw/brain_ct/Brain_Data_Organised/Normal/116 (3).jpg,Normal,0,Normal_116,train
data/raw/brain_ct/Brain_Data_Organised/Normal/116 (4).jpg,Normal,0,Normal_116,train
data/raw/brain_ct/Brain_Data_Organised/Normal/116 (5).jpg,Normal,0,Normal_116,train
data/raw/brain_ct/Brain_Data_Organised/Normal/116 (6).jpg,Normal,0,Normal_116,train
data/raw/brain_ct/Brain_Data_Organised/Normal/116 (7).jpg,Normal,0,Normal_116,train
data/raw/brain_ct/Brain_Data_Organised/Normal/116 (8).jpg,Normal,0,Normal_116,train
data/raw/brain_ct/Brain_Data_Organised/Normal/116 (9).jpg,Normal,0,Normal_116,train
data/raw/brain_ct/Brain_Data_Organised/Normal/116 (10).jpg,Normal,0,Normal_116,train
data/raw/brain_ct/Brain_Data_Organised/Normal/116 (11).jpg,Normal,0,Normal_116,train
data/raw/brain_ct/Brain_Data_Organised/Normal/116 (12).jpg,Normal,0,Normal_116,train
data/raw/brain_ct/Brain_Data_Organised/Normal/116 (13).jpg,Normal,0,Normal_116,train
data/raw/brain_ct/Brain_Data_Organised/Normal/116 (14).jpg,Normal,0,Normal_116,train
data/raw/brain_ct/Brain_Data_Organised/Normal/116 (15).jpg,Normal,0,Normal_116,train
data/raw/brain_ct/Brain_Data_Organised/Normal/116 (16).jpg,Normal,0,Normal_116,train
data/raw/brain_ct/Brain_Data_Organised/Normal/116 (17).jpg,Normal,0,Normal_116,train
data/raw/brain_ct/Brain_Data_Organised/Normal/116 (18).jpg,Normal,0,Normal_116,train
data/raw/brain_ct/Brain_Data_Organised/Normal/116 (19).jpg,Normal,0,Normal_116,train
data/raw/brain_ct/Brain_Data_Organised/Normal/116 (20).jpg,Normal,0,Normal_116,train
data/raw/brain_ct/Brain_Data_Organised/Normal/116 (21).jpg,Normal,0,Normal_116,train
data/raw/brain_ct/Brain_Data_Organised/Normal/116 (22).jpg,Normal,0,Normal_116,train
data/raw/brain_ct/Brain_Data_Organised/Normal/116 (23).jpg,Normal,0,Normal_116,train
data/raw/brain_ct/Brain_Data_Organised/Normal/116 (24).jpg,Normal,0,Normal_116,train
data/raw/brain_ct/Brain_Data_Organised/Normal/116 (25).jpg,Normal,0,Normal_116,train
data/raw/brain_ct/Brain_Data_Organised/Normal/116 (26).jpg,Normal,0,Normal_116,train
data/raw/brain_ct/Brain_Data_Organised/Normal/116 (27).jpg,Normal,0,Normal_116,train
data/raw/brain_ct/Brain_Data_Organised/Normal/116 (28).jpg,Normal,0,Normal_116,train
data/raw/brain_ct/Brain_Data_Organised/Normal/116 (29).jpg,Normal,0,Normal_116,train
data/raw/brain_ct/Brain_Data_Organised/Normal/116 (30).jpg,Normal,0,Normal_116,train
data/raw/brain_ct/Brain_Data_Organised/Normal/116 (31).jpg,Normal,0,Normal_116,train
data/raw/brain_ct/Brain_Data_Organised/Normal/117 (1).jpg,Normal,0,Normal_117,train
data/raw/brain_ct/Brain_Data_Organised/Normal/117 (2).jpg,Normal,0,Normal_117,train
data/raw/brain_ct/Brain_Data_Organised/Normal/117 (3).jpg,Normal,0,Normal_117,train
data/raw/brain_ct/Brain_Data_Organised/Normal/117 (4).jpg,Normal,0,Normal_117,train
data/raw/brain_ct/Brain_Data_Organised/Normal/117 (5).jpg,Normal,0,Normal_117,train
data/raw/brain_ct/Brain_Data_Organised/Normal/117 (6).jpg,Normal,0,Normal_117,train
data/raw/brain_ct/Brain_Data_Organised/Normal/117 (7).jpg,Normal,0,Normal_117,train
data/raw/brain_ct/Brain_Data_Organised/Normal/117 (8).jpg,Normal,0,Normal_117,train
data/raw/brain_ct/Brain_Data_Organised/Normal/117 (9).jpg,Normal,0,Normal_117,train
data/raw/brain_ct/Brain_Data_Organised/Normal/117 (10).jpg,Normal,0,Normal_117,train
data/raw/brain_ct/Brain_Data_Organised/Normal/117 (11).jpg,Normal,0,Normal_117,train
data/raw/brain_ct/Brain_Data_Organised/Normal/117 (12).jpg,Normal,0,Normal_117,train
data/raw/brain_ct/Brain_Data_Organised/Normal/117 (13).jpg,Normal,0,Normal_117,train
data/raw/brain_ct/Brain_Data_Organised/Normal/117 (14).jpg,Normal,0,Normal_117,train
data/raw/brain_ct/Brain_Data_Organised/Normal/117 (15).jpg,Normal,0,Normal_117,train
data/raw/brain_ct/Brain_Data_Organised/Normal/117 (16).jpg,Normal,0,Normal_117,train
data/raw/brain_ct/Brain_Data_Organised/Normal/117 (17).jpg,Normal,0,Normal_117,train
data/raw/brain_ct/Brain_Data_Organised/Normal/117 (18).jpg,Normal,0,Normal_117,train
data/raw/brain_ct/Brain_Data_Organised/Normal/117 (19).jpg,Normal,0,Normal_117,train
data/raw/brain_ct/Brain_Data_Organised/Normal/117 (20).jpg,Normal,0,Normal_117,train
data/raw/brain_ct/Brain_Data_Organised/Normal/117 (21).jpg,Normal,0,Normal_117,train
data/raw/brain_ct/Brain_Data_Organised/Normal/117 (22).jpg,Normal,0,Normal_117,train
data/raw/brain_ct/Brain_Data_Organised/Normal/117 (23).jpg,Normal,0,Normal_117,train
data/raw/brain_ct/Brain_Data_Organised/Normal/117 (24).jpg,Normal,0,Normal_117,train
data/raw/brain_ct/Brain_Data_Organised/Normal/117 (25).jpg,Normal,0,Normal_117,train
data/raw/brain_ct/Brain_Data_Organised/Normal/117 (26).jpg,Normal,0,Normal_117,train
data/raw/brain_ct/Brain_Data_Organised/Normal/117 (27).jpg,Normal,0,Normal_117,train
data/raw/brain_ct/Brain_Data_Organised/Normal/117 (28).jpg,Normal,0,Normal_117,train
data/raw/brain_ct/Brain_Data_Organised/Normal/117 (29).jpg,Normal,0,Normal_117,train
data/raw/brain_ct/Brain_Data_Organised/Normal/119 (1).jpg,Normal,0,Normal_119,train
data/raw/brain_ct/Brain_Data_Organised/Normal/119 (2).jpg,Normal,0,Normal_119,train
data/raw/brain_ct/Brain_Data_Organised/Normal/119 (3).jpg,Normal,0,Normal_119,train
data/raw/brain_ct/Brain_Data_Organised/Normal/119 (4).jpg,Normal,0,Normal_119,train
data/raw/brain_ct/Brain_Data_Organised/Normal/119 (5).jpg,Normal,0,Normal_119,train
data/raw/brain_ct/Brain_Data_Organised/Normal/119 (6).jpg,Normal,0,Normal_119,train
data/raw/brain_ct/Brain_Data_Organised/Normal/119 (7).jpg,Normal,0,Normal_119,train
data/raw/brain_ct/Brain_Data_Organised/Normal/119 (8).jpg,Normal,0,Normal_119,train
data/raw/brain_ct/Brain_Data_Organised/Normal/119 (9).jpg,Normal,0,Normal_119,train
data/raw/brain_ct/Brain_Data_Organised/Normal/119 (10).jpg,Normal,0,Normal_119,train
data/raw/brain_ct/Brain_Data_Organised/Normal/119 (11).jpg,Normal,0,Normal_119,train
data/raw/brain_ct/Brain_Data_Organised/Normal/119 (12).jpg,Normal,0,Normal_119,train
data/raw/brain_ct/Brain_Data_Organised/Normal/119 (13).jpg,Normal,0,Normal_119,train
data/raw/brain_ct/Brain_Data_Organised/Normal/119 (14).jpg,Normal,0,Normal_119,train
data/raw/brain_ct/Brain_Data_Organised/Normal/119 (15).jpg,Normal,0,Normal_119,train
data/raw/brain_ct/Brain_Data_Organised/Normal/119 (16).jpg,Normal,0,Normal_119,train
data/raw/brain_ct/Brain_Data_Organised/Normal/119 (17).jpg,Normal,0,Normal_119,train
data/raw/brain_ct/Brain_Data_Organised/Normal/119 (18).jpg,Normal,0,Normal_119,train
data/raw/brain_ct/Brain_Data_Organised/Normal/119 (19).jpg,Normal,0,Normal_119,train
data/raw/brain_ct/Brain_Data_Organised/Normal/119 (20).jpg,Normal,0,Normal_119,train
data/raw/brain_ct/Brain_Data_Organised/Normal/119 (21).jpg,Normal,0,Normal_119,train
data/raw/brain_ct/Brain_Data_Organised/Normal/119 (22).jpg,Normal,0,Normal_119,train
data/raw/brain_ct/Brain_Data_Organised/Normal/119 (23).jpg,Normal,0,Normal_119,train
data/raw/brain_ct/Brain_Data_Organised/Normal/119 (24).jpg,Normal,0,Normal_119,train
data/raw/brain_ct/Brain_Data_Organised/Normal/119 (25).jpg,Normal,0,Normal_119,train
data/raw/brain_ct/Brain_Data_Organised/Normal/119 (26).jpg,Normal,0,Normal_119,train
data/raw/brain_ct/Brain_Data_Organised/Normal/119 (27).jpg,Normal,0,Normal_119,train
data/raw/brain_ct/Brain_Data_Organised/Normal/119 (28).jpg,Normal,0,Normal_119,train
data/raw/brain_ct/Brain_Data_Organised/Normal/119 (29).jpg,Normal,0,Normal_119,train
data/raw/brain_ct/Brain_Data_Organised/Normal/119 (30).jpg,Normal,0,Normal_119,train
data/raw/brain_ct/Brain_Data_Organised/Normal/119 (31).jpg,Normal,0,Normal_119,train
data/raw/brain_ct/Brain_Data_Organised/Normal/121 (1).jpg,Normal,0,Normal_121,train
data/raw/brain_ct/Brain_Data_Organised/Normal/121 (2).jpg,Normal,0,Normal_121,train
data/raw/brain_ct/Brain_Data_Organised/Normal/121 (3).jpg,Normal,0,Normal_121,train
data/raw/brain_ct/Brain_Data_Organised/Normal/121 (4).jpg,Normal,0,Normal_121,train
data/raw/brain_ct/Brain_Data_Organised/Normal/121 (5).jpg,Normal,0,Normal_121,train
data/raw/brain_ct/Brain_Data_Organised/Normal/121 (6).jpg,Normal,0,Normal_121,train
data/raw/brain_ct/Brain_Data_Organised/Normal/121 (7).jpg,Normal,0,Normal_121,train
data/raw/brain_ct/Brain_Data_Organised/Normal/121 (8).jpg,Normal,0,Normal_121,train
data/raw/brain_ct/Brain_Data_Organised/Normal/121 (9).jpg,Normal,0,Normal_121,train
data/raw/brain_ct/Brain_Data_Organised/Normal/121 (10).jpg,Normal,0,Normal_121,train
data/raw/brain_ct/Brain_Data_Organised/Normal/121 (11).jpg,Normal,0,Normal_121,train
data/raw/brain_ct/Brain_Data_Organised/Normal/121 (12).jpg,Normal,0,Normal_121,train
data/raw/brain_ct/Brain_Data_Organised/Normal/121 (13).jpg,Normal,0,Normal_121,train
data/raw/brain_ct/Brain_Data_Organised/Normal/121 (14).jpg,Normal,0,Normal_121,train
data/raw/brain_ct/Brain_Data_Organised/Normal/121 (15).jpg,Normal,0,Normal_121,train
data/raw/brain_ct/Brain_Data_Organised/Normal/121 (16).jpg,Normal,0,Normal_121,train
data/raw/brain_ct/Brain_Data_Organised/Normal/121 (17).jpg,Normal,0,Normal_121,train
data/raw/brain_ct/Brain_Data_Organised/Normal/121 (18).jpg,Normal,0,Normal_121,train
data/raw/brain_ct/Brain_Data_Organised/Normal/121 (19).jpg,Normal,0,Normal_121,train
data/raw/brain_ct/Brain_Data_Organised/Normal/121 (20).jpg,Normal,0,Normal_121,train
data/raw/brain_ct/Brain_Data_Organised/Normal/121 (21).jpg,Normal,0,Normal_121,train
data/raw/brain_ct/Brain_Data_Organised/Normal/121 (22).jpg,Normal,0,Normal_121,train
data/raw/brain_ct/Brain_Data_Organised/Normal/121 (23).jpg,Normal,0,Normal_121,train
data/raw/brain_ct/Brain_Data_Organised/Normal/121 (24).jpg,Normal,0,Normal_121,train
data/raw/brain_ct/Brain_Data_Organised/Normal/121 (25).jpg,Normal,0,Normal_121,train
data/raw/brain_ct/Brain_Data_Organised/Normal/121 (26).jpg,Normal,0,Normal_121,train
data/raw/brain_ct/Brain_Data_Organised/Normal/121 (27).jpg,Normal,0,Normal_121,train
data/raw/brain_ct/Brain_Data_Organised/Normal/121 (28).jpg,Normal,0,Normal_121,train
data/raw/brain_ct/Brain_Data_Organised/Normal/121 (29).jpg,Normal,0,Normal_121,train
data/raw/brain_ct/Brain_Data_Organised/Normal/121 (30).jpg,Normal,0,Normal_121,train
data/raw/brain_ct/Brain_Data_Organised/Normal/123 (1).jpg,Normal,0,Normal_123,train
data/raw/brain_ct/Brain_Data_Organised/Normal/123 (2).jpg,Normal,0,Normal_123,train
data/raw/brain_ct/Brain_Data_Organised/Normal/123 (3).jpg,Normal,0,Normal_123,train
data/raw/brain_ct/Brain_Data_Organised/Normal/123 (4).jpg,Normal,0,Normal_123,train
data/raw/brain_ct/Brain_Data_Organised/Normal/123 (5).jpg,Normal,0,Normal_123,train
data/raw/brain_ct/Brain_Data_Organised/Normal/123 (6).jpg,Normal,0,Normal_123,train
data/raw/brain_ct/Brain_Data_Organised/Normal/123 (7).jpg,Normal,0,Normal_123,train
data/raw/brain_ct/Brain_Data_Organised/Normal/123 (8).jpg,Normal,0,Normal_123,train
data/raw/brain_ct/Brain_Data_Organised/Normal/123 (9).jpg,Normal,0,Normal_123,train
data/raw/brain_ct/Brain_Data_Organised/Normal/123 (10).jpg,Normal,0,Normal_123,train
data/raw/brain_ct/Brain_Data_Organised/Normal/123 (11).jpg,Normal,0,Normal_123,train
data/raw/brain_ct/Brain_Data_Organised/Normal/123 (12).jpg,Normal,0,Normal_123,train
data/raw/brain_ct/Brain_Data_Organised/Normal/123 (13).jpg,Normal,0,Normal_123,train
data/raw/brain_ct/Brain_Data_Organised/Normal/123 (14).jpg,Normal,0,Normal_123,train
data/raw/brain_ct/Brain_Data_Organised/Normal/123 (15).jpg,Normal,0,Normal_123,train
data/raw/brain_ct/Brain_Data_Organised/Normal/123 (16).jpg,Normal,0,Normal_123,train
data/raw/brain_ct/Brain_Data_Organised/Normal/123 (17).jpg,Normal,0,Normal_123,train
data/raw/brain_ct/Brain_Data_Organised/Normal/123 (18).jpg,Normal,0,Normal_123,train
data/raw/brain_ct/Brain_Data_Organised/Normal/123 (19).jpg,Normal,0,Normal_123,train
data/raw/brain_ct/Brain_Data_Organised/Normal/123 (20).jpg,Normal,0,Normal_123,train
data/raw/brain_ct/Brain_Data_Organised/Normal/123 (21).jpg,Normal,0,Normal_123,train
data/raw/brain_ct/Brain_Data_Organised/Normal/123 (22).jpg,Normal,0,Normal_123,train
data/raw/brain_ct/Brain_Data_Organised/Normal/123 (23).jpg,Normal,0,Normal_123,train
data/raw/brain_ct/Brain_Data_Organised/Normal/123 (24).jpg,Normal,0,Normal_123,train
data/raw/brain_ct/Brain_Data_Organised/Normal/123 (25).jpg,Normal,0,Normal_123,train
data/raw/brain_ct/Brain_Data_Organised/Normal/123 (26).jpg,Normal,0,Normal_123,train
data/raw/brain_ct/Brain_Data_Organised/Normal/123 (27).jpg,Normal,0,Normal_123,train
data/raw/brain_ct/Brain_Data_Organised/Normal/123 (28).jpg,Normal,0,Normal_123,train
data/raw/brain_ct/Brain_Data_Organised/Normal/123 (29).jpg,Normal,0,Normal_123,train
data/raw/brain_ct/Brain_Data_Organised/Normal/123 (30).jpg,Normal,0,Normal_123,train
data/raw/brain_ct/Brain_Data_Organised/Normal/123 (31).jpg,Normal,0,Normal_123,train
data/raw/brain_ct/Brain_Data_Organised/Normal/123 (32).jpg,Normal,0,Normal_123,train
data/raw/brain_ct/Brain_Data_Organised/Normal/123 (33).jpg,Normal,0,Normal_123,train
data/raw/brain_ct/Brain_Data_Organised/Normal/123 (34).jpg,Normal,0,Normal_123,train
data/raw/brain_ct/Brain_Data_Organised/Normal/123 (35).jpg,Normal,0,Normal_123,train
data/raw/brain_ct/Brain_Data_Organised/Normal/123 (36).jpg,Normal,0,Normal_123,train
data/raw/brain_ct/Brain_Data_Organised/Normal/123 (37).jpg,Normal,0,Normal_123,train
data/raw/brain_ct/Brain_Data_Organised/Normal/123 (38).jpg,Normal,0,Normal_123,train
data/raw/brain_ct/Brain_Data_Organised/Normal/123 (39).jpg,Normal,0,Normal_123,train
data/raw/brain_ct/Brain_Data_Organised/Normal/126 (1).jpg,Normal,0,Normal_126,train
data/raw/brain_ct/Brain_Data_Organised/Normal/126 (2).jpg,Normal,0,Normal_126,train
data/raw/brain_ct/Brain_Data_Organised/Normal/126 (3).jpg,Normal,0,Normal_126,train
data/raw/brain_ct/Brain_Data_Organised/Normal/126 (4).jpg,Normal,0,Normal_126,train
data/raw/brain_ct/Brain_Data_Organised/Normal/126 (5).jpg,Normal,0,Normal_126,train
data/raw/brain_ct/Brain_Data_Organised/Normal/126 (6).jpg,Normal,0,Normal_126,train
data/raw/brain_ct/Brain_Data_Organised/Normal/126 (7).jpg,Normal,0,Normal_126,train
data/raw/brain_ct/Brain_Data_Organised/Normal/126 (8).jpg,Normal,0,Normal_126,train
data/raw/brain_ct/Brain_Data_Organised/Normal/126 (9).jpg,Normal,0,Normal_126,train
data/raw/brain_ct/Brain_Data_Organised/Normal/126 (10).jpg,Normal,0,Normal_126,train
data/raw/brain_ct/Brain_Data_Organised/Normal/126 (11).jpg,Normal,0,Normal_126,train
data/raw/brain_ct/Brain_Data_Organised/Normal/126 (12).jpg,Normal,0,Normal_126,train
data/raw/brain_ct/Brain_Data_Organised/Normal/126 (13).jpg,Normal,0,Normal_126,train
data/raw/brain_ct/Brain_Data_Organised/Normal/126 (14).jpg,Normal,0,Normal_126,train
data/raw/brain_ct/Brain_Data_Organised/Normal/126 (15).jpg,Normal,0,Normal_126,train
data/raw/brain_ct/Brain_Data_Organised/Normal/126 (16).jpg,Normal,0,Normal_126,train
data/raw/brain_ct/Brain_Data_Organised/Normal/126 (17).jpg,Normal,0,Normal_126,train
data/raw/brain_ct/Brain_Data_Organised/Normal/126 (18).jpg,Normal,0,Normal_126,train
data/raw/brain_ct/Brain_Data_Organised/Normal/126 (19).jpg,Normal,0,Normal_126,train
data/raw/brain_ct/Brain_Data_Organised/Normal/126 (20).jpg,Normal,0,Normal_126,train
data/raw/brain_ct/Brain_Data_Organised/Normal/126 (21).jpg,Normal,0,Normal_126,train
data/raw/brain_ct/Brain_Data_Organised/Normal/126 (22).jpg,Normal,0,Normal_126,train
data/raw/brain_ct/Brain_Data_Organised/Normal/126 (23).jpg,Normal,0,Normal_126,train
data/raw/brain_ct/Brain_Data_Organised/Normal/126 (24).jpg,Normal,0,Normal_126,train
data/raw/brain_ct/Brain_Data_Organised/Normal/126 (25).jpg,Normal,0,Normal_126,train
data/raw/brain_ct/Brain_Data_Organised/Normal/126 (26).jpg,Normal,0,Normal_126,train
data/raw/brain_ct/Brain_Data_Organised/Normal/126 (27).jpg,Normal,0,Normal_126,train
data/raw/brain_ct/Brain_Data_Organised/Normal/126 (28).jpg,Normal,0,Normal_126,train
data/raw/brain_ct/Brain_Data_Organised/Normal/126 (29).jpg,Normal,0,Normal_126,train
data/raw/brain_ct/Brain_Data_Organised/Normal/126 (30).jpg,Normal,0,Normal_126,train
data/raw/brain_ct/Brain_Data_Organised/Normal/127 (1).jpg,Normal,0,Normal_127,train
data/raw/brain_ct/Brain_Data_Organised/Normal/127 (2).jpg,Normal,0,Normal_127,train
data/raw/brain_ct/Brain_Data_Organised/Normal/127 (3).jpg,Normal,0,Normal_127,train
data/raw/brain_ct/Brain_Data_Organised/Normal/127 (4).jpg,Normal,0,Normal_127,train
data/raw/brain_ct/Brain_Data_Organised/Normal/127 (5).jpg,Normal,0,Normal_127,train
data/raw/brain_ct/Brain_Data_Organised/Normal/127 (6).jpg,Normal,0,Normal_127,train
data/raw/brain_ct/Brain_Data_Organised/Normal/127 (7).jpg,Normal,0,Normal_127,train
data/raw/brain_ct/Brain_Data_Organised/Normal/127 (8).jpg,Normal,0,Normal_127,train
data/raw/brain_ct/Brain_Data_Organised/Normal/127 (9).jpg,Normal,0,Normal_127,train
data/raw/brain_ct/Brain_Data_Organised/Normal/127 (10).jpg,Normal,0,Normal_127,train
data/raw/brain_ct/Brain_Data_Organised/Normal/127 (11).jpg,Normal,0,Normal_127,train
data/raw/brain_ct/Brain_Data_Organised/Normal/127 (12).jpg,Normal,0,Normal_127,train
data/raw/brain_ct/Brain_Data_Organised/Normal/127 (13).jpg,Normal,0,Normal_127,train
data/raw/brain_ct/Brain_Data_Organised/Normal/127 (14).jpg,Normal,0,Normal_127,train
data/raw/brain_ct/Brain_Data_Organised/Normal/127 (15).jpg,Normal,0,Normal_127,train
data/raw/brain_ct/Brain_Data_Organised/Normal/127 (16).jpg,Normal,0,Normal_127,train
data/raw/brain_ct/Brain_Data_Organised/Normal/127 (17).jpg,Normal,0,Normal_127,train
data/raw/brain_ct/Brain_Data_Organised/Normal/127 (18).jpg,Normal,0,Normal_127,train
data/raw/brain_ct/Brain_Data_Organised/Normal/127 (19).jpg,Normal,0,Normal_127,train
data/raw/brain_ct/Brain_Data_Organised/Normal/127 (20).jpg,Normal,0,Normal_127,train
data/raw/brain_ct/Brain_Data_Organised/Normal/127 (21).jpg,Normal,0,Normal_127,train
data/raw/brain_ct/Brain_Data_Organised/Normal/127 (22).jpg,Normal,0,Normal_127,train
data/raw/brain_ct/Brain_Data_Organised/Normal/127 (23).jpg,Normal,0,Normal_127,train
data/raw/brain_ct/Brain_Data_Organised/Normal/127 (24).jpg,Normal,0,Normal_127,train
data/raw/brain_ct/Brain_Data_Organised/Normal/127 (25).jpg,Normal,0,Normal_127,train
data/raw/brain_ct/Brain_Data_Organised/Normal/127 (26).jpg,Normal,0,Normal_127,train
data/raw/brain_ct/Brain_Data_Organised/Normal/127 (27).jpg,Normal,0,Normal_127,train
data/raw/brain_ct/Brain_Data_Organised/Normal/127 (28).jpg,Normal,0,Normal_127,train
data/raw/brain_ct/Brain_Data_Organised/Normal/127 (29).jpg,Normal,0,Normal_127,train
data/raw/brain_ct/Brain_Data_Organised/Normal/127 (30).jpg,Normal,0,Normal_127,train
data/raw/brain_ct/Brain_Data_Organised/Normal/127 (31).jpg,Normal,0,Normal_127,train
data/raw/brain_ct/Brain_Data_Organised/Normal/127 (32).jpg,Normal,0,Normal_127,train
data/raw/brain_ct/Brain_Data_Organised/Normal/129 (1).jpg,Normal,0,Normal_129,train
data/raw/brain_ct/Brain_Data_Organised/Normal/129 (2).jpg,Normal,0,Normal_129,train
data/raw/brain_ct/Brain_Data_Organised/Normal/129 (3).jpg,Normal,0,Normal_129,train
data/raw/brain_ct/Brain_Data_Organised/Normal/129 (4).jpg,Normal,0,Normal_129,train
data/raw/brain_ct/Brain_Data_Organised/Normal/129 (5).jpg,Normal,0,Normal_129,train
data/raw/brain_ct/Brain_Data_Organised/Normal/129 (6).jpg,Normal,0,Normal_129,train
data/raw/brain_ct/Brain_Data_Organised/Normal/129 (7).jpg,Normal,0,Normal_129,train
data/raw/brain_ct/Brain_Data_Organised/Normal/129 (8).jpg,Normal,0,Normal_129,train
data/raw/brain_ct/Brain_Data_Organised/Normal/129 (9).jpg,Normal,0,Normal_129,train
data/raw/brain_ct/Brain_Data_Organised/Normal/129 (10).jpg,Normal,0,Normal_129,train
data/raw/brain_ct/Brain_Data_Organised/Normal/129 (11).jpg,Normal,0,Normal_129,train
data/raw/brain_ct/Brain_Data_Organised/Normal/129 (12).jpg,Normal,0,Normal_129,train
data/raw/brain_ct/Brain_Data_Organised/Normal/129 (13).jpg,Normal,0,Normal_129,train
data/raw/brain_ct/Brain_Data_Organised/Normal/129 (14).jpg,Normal,0,Normal_129,train
